// HCs - 2025-09-05T20:39:10.043Z
//notes:Word of Crota - Rank 1, Tier S by TheAegisRelic __ Column 1: Repulsor Brace, Dragonfly __ Column 2: Destabilizing Rounds __ Origin Trait: Cursed Thrall
//notes:Frontier's Cry - Rank 47, Tier F by TheAegisRelic __ Column 1: Rapid Hit, Stats for All __ Column 2: One for All, Kill Clip __ Origin Trait: Skulking Wolf
dimwishlist:item=1141547457&perks=247725512,4049631843,3989629871
dimwishlist:item=1141547457&perks=247725512,859780267,3989629871
dimwishlist:item=1141547457&perks=2938480696,4049631843,3989629871
dimwishlist:item=1141547457&perks=2938480696,859780267,3989629871
dimwishlist:item=1141547457&perks=247725512,1015611457,3989629871
dimwishlist:item=1141547457&perks=247725512,2923251173,3989629871
dimwishlist:item=1141547457&perks=2938480696,1015611457,3989629871
dimwishlist:item=1141547457&perks=2938480696,2923251173,3989629871
dimwishlist:item=1141547457&perks=1583705720,4049631843,3989629871
dimwishlist:item=1141547457&perks=1583705720,859780267,3989629871
dimwishlist:item=1141547457&perks=1409206216,4049631843,3989629871
dimwishlist:item=1141547457&perks=1409206216,859780267,3989629871
dimwishlist:item=1141547457&perks=1583705720,1015611457,3989629871
dimwishlist:item=1141547457&perks=1583705720,2923251173,3989629871
dimwishlist:item=1141547457&perks=1409206216,1015611457,3989629871
dimwishlist:item=1141547457&perks=1409206216,2923251173,3989629871



//notes:Survivor's Epitaph - Rank 48, Tier F by TheAegisRelic __ Column 1: Rapid Hit __ Column 2: Frenzy, One for All __ Origin Trait: One Quiet Moment
dimwishlist:item=310708513&perks=247725512,4104185692,4091460919
dimwishlist:item=310708513&perks=247725512,3007133316,4091460919
dimwishlist:item=310708513&perks=2938480696,4104185692,4091460919
dimwishlist:item=310708513&perks=2938480696,3007133316,4091460919
dimwishlist:item=310708513&perks=247725512,4049631843,4091460919
dimwishlist:item=310708513&perks=247725512,859780267,4091460919
dimwishlist:item=310708513&perks=2938480696,4049631843,4091460919
dimwishlist:item=310708513&perks=2938480696,859780267,4091460919



//notes:Austringer - Rank 49, Tier F by TheAegisRelic __ Column 1: Compulsive Reloader, Outlaw __ Column 2: Frenzy __ Origin Trait: To Excess
dimwishlist:item=2429822977&perks=671806388,4104185692,1905044254
dimwishlist:item=2429822977&perks=671806388,3007133316,1905044254
dimwishlist:item=2429822977&perks=595108252,4104185692,1905044254
dimwishlist:item=2429822977&perks=595108252,3007133316,1905044254
dimwishlist:item=2429822977&perks=1168162263,4104185692,1905044254
dimwishlist:item=2429822977&perks=1168162263,3007133316,1905044254
dimwishlist:item=2429822977&perks=1347741687,4104185692,1905044254
dimwishlist:item=2429822977&perks=1347741687,3007133316,1905044254
dimwishlist:item=3055790362&perks=671806388,4104185692,1905044254
dimwishlist:item=3055790362&perks=671806388,3007133316,1905044254
dimwishlist:item=3055790362&perks=595108252,4104185692,1905044254
dimwishlist:item=3055790362&perks=595108252,3007133316,1905044254
dimwishlist:item=3055790362&perks=1168162263,4104185692,1905044254
dimwishlist:item=3055790362&perks=1168162263,3007133316,1905044254
dimwishlist:item=3055790362&perks=1347741687,4104185692,1905044254
dimwishlist:item=3055790362&perks=1347741687,3007133316,1905044254



//notes:Loud Lullaby - Rank 50, Tier F by TheAegisRelic __ Column 1: Subsistence __ Column 2: Frenzy, Explosive Payload __ Origin Trait: None
dimwishlist:item=3924212056&perks=1820235745,4104185692
dimwishlist:item=3924212056&perks=1820235745,3007133316
dimwishlist:item=3924212056&perks=4245865861,4104185692
dimwishlist:item=3924212056&perks=4245865861,3007133316
dimwishlist:item=3924212056&perks=1820235745,3038247973
dimwishlist:item=3924212056&perks=1820235745,64866129
dimwishlist:item=3924212056&perks=4245865861,3038247973
dimwishlist:item=3924212056&perks=4245865861,64866129



//notes:Nature of the Beast - Rank 51, Tier F by TheAegisRelic __ Column 1: Subsistence __ Column 2: Dragonfly __ Origin Trait: None
dimwishlist:item=468276817&perks=1820235745,2848615171
dimwishlist:item=468276817&perks=1820235745,169755979
dimwishlist:item=468276817&perks=4245865861,2848615171
dimwishlist:item=468276817&perks=4245865861,169755979
dimwishlist:item=1835747805&perks=1820235745,2848615171
dimwishlist:item=1835747805&perks=1820235745,169755979
dimwishlist:item=1835747805&perks=4245865861,2848615171
dimwishlist:item=1835747805&perks=4245865861,169755979



//notes:Crisis Inverted - Rank 52, Tier F by TheAegisRelic __ Column 1: Demolitionist, Shoot to Loot, Rapid Hit __ Column 2: One for All __ Origin Trait: Suros Synergy
dimwishlist:item=2888266564&perks=3523296417,4049631843,4008116374
dimwishlist:item=2888266564&perks=3523296417,859780267,4008116374
dimwishlist:item=2888266564&perks=1906147653,4049631843,4008116374
dimwishlist:item=2888266564&perks=1906147653,859780267,4008116374
dimwishlist:item=2888266564&perks=3700496672,4049631843,4008116374
dimwishlist:item=2888266564&perks=3700496672,859780267,4008116374
dimwishlist:item=2888266564&perks=2840833776,4049631843,4008116374
dimwishlist:item=2888266564&perks=2840833776,859780267,4008116374
dimwishlist:item=2888266564&perks=247725512,4049631843,4008116374
dimwishlist:item=2888266564&perks=247725512,859780267,4008116374
dimwishlist:item=2888266564&perks=2938480696,4049631843,4008116374
dimwishlist:item=2888266564&perks=2938480696,859780267,4008116374



//notes:Finite Impactor - Rank 53, Tier F by TheAegisRelic __ Column 1: Stats for All __ Column 2: One for All __ Origin Trait: Skulking Wolf
dimwishlist:item=701922966&perks=1583705720,4049631843,3989629871
dimwishlist:item=701922966&perks=1583705720,859780267,3989629871
dimwishlist:item=701922966&perks=1409206216,4049631843,3989629871
dimwishlist:item=701922966&perks=1409206216,859780267,3989629871
dimwishlist:item=3813153080&perks=1583705720,4049631843,3989629871
dimwishlist:item=3813153080&perks=1583705720,859780267,3989629871
dimwishlist:item=3813153080&perks=1409206216,4049631843,3989629871
dimwishlist:item=3813153080&perks=1409206216,859780267,3989629871



//notes:Pure Poetry - Rank 54, Tier F by TheAegisRelic __ Column 1: Shoot to Loot __ Column 2: Frenzy __ Origin Trait: Hakke Breach Armaments
dimwishlist:item=2671639706&perks=3700496672,4104185692,1607056502
dimwishlist:item=2671639706&perks=3700496672,3007133316,1607056502
dimwishlist:item=2671639706&perks=2840833776,4104185692,1607056502
dimwishlist:item=2671639706&perks=2840833776,3007133316,1607056502



//notes:Dire Promise - Rank 55, Tier F by TheAegisRelic __ Column 1: Auto-Loading Holster __ Column 2: Swashbuckler __ Origin Trait: None
dimwishlist:item=582335600&perks=3300816228,4082225868
dimwishlist:item=582335600&perks=3300816228,1161469972
dimwishlist:item=582335600&perks=3528046508,4082225868
dimwishlist:item=582335600&perks=3528046508,1161469972
dimwishlist:item=2742838701&perks=3300816228,4082225868
dimwishlist:item=2742838701&perks=3300816228,1161469972
dimwishlist:item=2742838701&perks=3528046508,4082225868
dimwishlist:item=2742838701&perks=3528046508,1161469972



//notes:The Steady Hand - Rank 56, Tier F by TheAegisRelic __ Column 1: Outlaw __ Column 2: Swashbuckler __ Origin Trait: None
dimwishlist:item=1189790632&perks=1168162263,4082225868
dimwishlist:item=1189790632&perks=1168162263,1161469972
dimwishlist:item=1189790632&perks=1347741687,4082225868
dimwishlist:item=1189790632&perks=1347741687,1161469972
dimwishlist:item=2220884262&perks=1168162263,4082225868
dimwishlist:item=2220884262&perks=1168162263,1161469972
dimwishlist:item=2220884262&perks=1347741687,4082225868
dimwishlist:item=2220884262&perks=1347741687,1161469972



//notes:Kept Confidence - Rank 57, Tier F by TheAegisRelic __ Column 1: Loose Change __ Column 2: Collective Action __ Origin Trait: Head Rush
dimwishlist:item=1875512595&perks=1119449540,3324494224,2565067140
dimwishlist:item=1875512595&perks=1119449540,2562668800,2565067140
dimwishlist:item=1875512595&perks=561986700,3324494224,2565067140
dimwishlist:item=1875512595&perks=561986700,2562668800,2565067140


